data_hora,temperatura_Celsius,Umidade_relativa
2025-06-15 16:45:00,20.7,83.6
2025-06-15 18:45:00,21.7,78.5
2025-06-15 20:45:00,21,85
2025-06-15 22:45:00,19.2,90.9
2025-06-16 00:45:00,19.2,89.2
2025-06-16 02:45:00,18.2,90.4
2025-06-16 04:45:00,17.3,91.5
2025-06-16 06:45:00,17.2,90.9
2025-06-16 08:45:00,16.3,89.5
2025-06-16 10:45:00,15.4,88.6
2025-06-16 12:45:00,18.8,80.4
2025-06-16 14:45:00,20.4,77.1
2025-06-16 16:45:00,22.1,75
2025-06-16 18:45:00,22.6,76.6
2025-06-16 20:45:00,21.1,85.1
2025-06-16 22:45:00,20.2,89.4
2025-06-17 00:45:00,20.7,88.7
2025-06-17 02:45:00,20.8,88
2025-06-17 04:45:00,19.6,90.8
2025-06-17 06:45:00,18.9,91.4
2025-06-17 08:45:00,18.5,92.7
2025-06-17 10:45:00,18.6,92.2
2025-06-17 12:45:00,22.3,83.9
2025-06-17 14:45:00,23,81.7
2025-06-17 16:45:00,24.3,79.3
2025-06-17 18:45:00,24.9,80.9
2025-06-17 20:45:00,23.8,85.7
2025-06-17 22:45:00,22,86.8
2025-06-18 00:45:00,21.6,89.2
2025-06-18 02:45:00,21,89.4
2025-06-18 04:45:00,20.7,91
2025-06-18 06:45:00,20.5,92.3
2025-06-18 08:45:00,19.9,92.2
2025-06-18 10:45:00,20.2,91.6
2025-06-18 12:45:00,22.2,87.2
2025-06-18 14:45:00,23.9,80.7
2025-06-18 16:45:00,25.7,73.6
2025-06-18 18:45:00,25.2,81
2025-06-18 20:45:00,21.9,87.6
2025-06-18 22:45:00,21.9,88.9
2025-06-19 00:45:00,22,87.8
2025-06-19 02:45:00,21.6,88.8
2025-06-19 04:45:00,21.2,90.3
2025-06-19 06:45:00,20.9,91.5
2025-06-19 08:45:00,20.4,92.5
2025-06-19 10:45:00,21.5,89.6
2025-06-19 12:45:00,21.6,89.8
2025-06-19 14:45:00,23.8,83.3
2025-06-19 16:45:00,23.9,83.7
2025-06-19 18:45:00,23.4,87.9
2025-06-19 20:45:00,22.9,88.1
2025-06-19 22:45:00,22.1,91.6
2025-06-20 00:45:00,21.6,91.9
2025-06-20 02:45:00,21.2,88.8
2025-06-20 04:45:00,20.4,92
2025-06-20 06:45:00,20.1,92.5
2025-06-20 08:45:00,19.9,93.7
2025-06-20 10:45:00,20.8,91.2
2025-06-20 12:45:00,22.1,88.3
2025-06-20 14:45:00,23.3,82.5
2025-06-20 16:45:00,23,88.2
2025-06-20 18:45:00,22.9,89.5
2025-06-20 20:45:00,22.4,90.5
2025-06-20 22:45:00,21,92
2025-06-21 00:45:00,19.8,88.7
2025-06-21 02:45:00,19,87.5
2025-06-21 04:45:00,18.3,87.6
2025-06-21 06:45:00,17.2,88.8
2025-06-21 08:45:00,16.7,88.7
2025-06-21 10:45:00,20.4,79.7
2025-06-21 12:45:00,21.8,68.8
2025-06-21 14:45:00,23,66.8
2025-06-21 16:45:00,22.4,67.3
2025-06-21 18:45:00,20.7,79.9
2025-06-21 20:45:00,20.2,81.6
2025-06-21 22:45:00,19.7,84.4
2025-06-22 00:45:00,19.1,86.9
2025-06-22 02:45:00,19.5,87.7
2025-06-22 04:45:00,18.6,90.7
2025-06-22 06:45:00,18.6,91.8
2025-06-22 08:45:00,18.3,93.1
2025-06-22 10:45:00,21,87
2025-06-22 12:45:00,20.9,85.5
2025-06-22 14:45:00,20.1,90.1
2025-06-22 16:45:00,20.1,91.3
2025-06-22 18:45:00,19.3,94.2
2025-06-22 20:45:00,20.5,90.4
2025-06-22 22:45:00,19.6,92.2
2025-06-23 00:45:00,19.5,91.8
2025-06-23 02:45:00,18.8,93.7
2025-06-23 04:45:00,18.9,93.3
2025-06-23 06:45:00,18.2,93.7
2025-06-23 08:45:00,18.4,92.1
2025-06-23 10:45:00,19.4,88
2025-06-23 12:45:00,20.3,85.6
2025-06-23 14:45:00,21.4,79.6
2025-06-23 16:45:00,20.2,78.5
2025-06-23 18:45:00,18.9,80
2025-06-23 20:45:00,17.8,80.4
2025-06-23 22:45:00,16.2,81.1
2025-06-24 00:45:00,14.4,62.3
2025-06-24 02:45:00,12.4,55.3
2025-06-24 04:45:00,11,58.9
2025-06-24 06:45:00,9.8,59.5
2025-06-24 08:45:00,11.4,51.4
2025-06-24 10:45:00,11.6,48.1
2025-06-24 12:45:00,13.2,41.6
2025-06-24 14:45:00,15.6,35.2
2025-06-24 16:45:00,16.6,37.4
2025-06-24 18:45:00,13.1,60.2
2025-06-24 20:45:00,12.3,66.7
2025-06-24 22:45:00,11.5,71
2025-06-25 00:45:00,9.8,74.4
2025-06-25 02:45:00,9.8,73.4
2025-06-25 04:45:00,7.9,77.4
2025-06-25 06:45:00,7.1,79
2025-06-25 08:45:00,10.9,70.1
2025-06-25 10:45:00,14.6,56.2
2025-06-25 12:45:00,16.1,50.9
2025-06-25 14:45:00,18.1,49.7
2025-06-25 16:45:00,18.1,54.4
2025-06-25 18:45:00,14.8,76
2025-06-25 20:45:00,13.8,80.5
2025-06-25 22:45:00,14.1,78.9
2025-06-26 00:45:00,12.8,82.8
2025-06-26 02:45:00,12.3,85.3
2025-06-26 04:45:00,12.3,86.5
2025-06-26 06:45:00,11.8,88.4
2025-06-26 08:45:00,13.8,86
2025-06-26 10:45:00,14.6,86.3
2025-06-26 12:45:00,14.8,86.1
2025-06-26 14:45:00,16.9,81
2025-06-26 16:45:00,20.1,67.1
2025-06-26 18:45:00,18.9,66.8
2025-06-26 20:45:00,20.3,75.8
2025-06-26 22:45:00,18.5,80.2
2025-06-27 00:45:00,18.1,84.6
2025-06-27 02:45:00,18,88.1
2025-06-27 04:45:00,17.9,89.3
2025-06-27 06:45:00,17.9,89.7
2025-06-27 08:45:00,18.2,77
2025-06-27 10:45:00,18.8,75
2025-06-27 12:45:00,20,85.9
2025-06-27 14:45:00,19.9,85.3
2025-06-27 16:45:00,17.9,84.5
2025-06-27 18:45:00,17.9,84.3
2025-06-27 20:45:00,18,88.9
2025-06-27 22:45:00,20.6,66.5
2025-06-28 00:45:00,18.8,83.8
2025-06-28 02:45:00,18.5,89.1
2025-06-28 04:45:00,17.8,84.5
2025-06-28 06:45:00,17.7,84.8
2025-06-28 08:45:00,17.7,86
2025-06-28 10:45:00,17.9,87.1
2025-06-28 12:45:00,18.8,65.4
2025-06-28 14:45:00,18.7,71.4
2025-06-28 16:45:00,18.2,82.3
2025-06-28 18:45:00,18.3,83.9
2025-06-28 20:45:00,18.5,65.3
2025-06-28 22:45:00,18.4,74.5
2025-06-29 00:45:00,18.9,81.6
2025-06-29 02:45:00,18.5,88
2025-06-29 04:45:00,18.5,90.6
2025-06-29 06:45:00,18.4,91.8
2025-06-29 08:45:00,18.4,91.8
2025-06-29 10:45:00,21.7,81.7
2025-06-29 12:45:00,21,59.1
2025-06-29 14:45:00,20.9,75
2025-06-29 16:45:00,20.3,70.6
2025-06-29 18:45:00,19.6,78.5
2025-06-29 20:45:00,19.9,71.8
2025-06-29 22:45:00,20.9,76.5
2025-06-30 00:45:00,20.5,83.6
2025-06-30 02:45:00,19.9,88.5
2025-06-30 04:45:00,19.8,91.3
2025-06-30 06:45:00,19.6,92.1
2025-06-30 08:45:00,20.1,67
2025-06-30 10:45:00,19.1,75.9
2025-06-30 12:45:00,18.8,80.2
2025-06-30 14:45:00,18.8,82.9
2025-06-30 16:45:00,18.8,84
2025-06-30 18:45:00,15.5,88.2
2025-06-30 20:45:00,16.4,84
2025-06-30 22:45:00,15.8,85.7
2025-07-01 00:45:00,14.8,88.2
2025-07-01 02:45:00,14.2,89.2
2025-07-01 04:45:00,13.4,88.5
2025-07-01 06:45:00,13,86.1
2025-07-01 08:45:00,12.3,78.9
2025-07-01 10:45:00,13.9,68.7
2025-07-01 12:45:00,14.1,62.7
2025-07-01 14:45:00,15,56.8
2025-07-01 16:45:00,16.2,59.9
2025-07-01 18:45:00,14.4,74.2
2025-07-01 20:45:00,11.5,83.7
2025-07-01 22:45:00,13.6,81.7
2025-07-02 00:45:00,13.1,82.3
2025-07-02 02:45:00,12.4,84.8
2025-07-02 04:45:00,12.3,87.1
2025-07-02 06:45:00,12.1,88.4
2025-07-02 08:45:00,13.1,87.1
2025-07-02 10:45:00,14,81.2
2025-07-02 12:45:00,15.1,71.8
2025-07-02 14:45:00,16,69.3
2025-07-02 16:45:00,15.6,77.7
2025-07-02 18:45:00,14.3,81.1
2025-07-02 20:45:00,14,81.4
2025-07-02 22:45:00,12.5,82.8
2025-07-03 00:45:00,11.9,82.4
2025-07-03 02:45:00,11.4,85.2
2025-07-03 04:45:00,10.8,86.7
2025-07-03 06:45:00,10.8,87.6
2025-07-03 08:45:00,11.1,85.7
2025-07-03 10:45:00,10.8,86.9
2025-07-03 12:45:00,10.9,87.9
2025-07-03 14:45:00,15.1,74.7
2025-07-03 16:45:00,15.7,71.7
2025-07-03 18:45:00,19.3,64.6
2025-07-03 20:45:00,19.2,67.6
2025-07-03 22:45:00,17.5,73.2
2025-07-04 00:45:00,15.9,85.2
2025-07-04 02:45:00,15.4,86.3
2025-07-04 04:45:00,14.6,88.1
2025-07-04 06:45:00,14.1,89.2
2025-07-04 08:45:00,13.9,90.2
2025-07-04 10:45:00,13.8,91.6
2025-07-04 12:45:00,14.4,91.1
2025-07-04 14:45:00,16.8,84.8
2025-07-04 16:45:00,18,82.7
2025-07-04 18:45:00,19.9,79
2025-07-04 20:45:00,18.7,84.3
2025-07-04 22:45:00,17.9,87.8
2025-07-05 00:45:00,17.6,88.4
2025-07-05 02:45:00,16.6,90.5
2025-07-05 04:45:00,16.8,91.2
2025-07-05 06:45:00,16.1,92.3
2025-07-05 08:45:00,15.7,92.7
2025-07-05 10:45:00,15.4,93.4
2025-07-05 12:45:00,15.8,93.2
2025-07-05 14:45:00,19.3,83.5
2025-07-05 16:45:00,21,73.2
2025-07-05 18:45:00,21.6,67.8
2025-07-05 20:45:00,20.7,73.2
2025-07-05 22:45:00,17.7,86.6
2025-07-06 00:45:00,17.2,85.6
2025-07-06 02:45:00,16.2,85.8
2025-07-06 04:45:00,15.6,87.1
2025-07-06 06:45:00,15.4,88
2025-07-06 08:45:00,15.2,89.2
2025-07-06 10:45:00,14.8,88.9
2025-07-06 12:45:00,14.8,87.3
2025-07-06 14:45:00,16.9,81.1
2025-07-06 16:45:00,18.8,76.8
2025-07-06 18:45:00,19.9,71.4
2025-07-06 20:45:00,19.3,77.4
2025-07-06 22:45:00,16.4,84.9
2025-07-07 00:45:00,15.8,84.2
2025-07-07 02:45:00,15.4,82.7
2025-07-07 04:45:00,13.9,84.7
2025-07-07 06:45:00,13.5,86.4
2025-07-07 08:45:00,13.1,88.6
2025-07-07 10:45:00,12.4,89.6
2025-07-07 12:45:00,14.4,85.9
2025-07-07 14:45:00,17.2,80.5
2025-07-07 16:45:00,19.5,68.1
2025-07-07 18:45:00,20.6,65.5
2025-07-07 20:45:00,18.5,77.7
2025-07-07 22:45:00,16.7,82.8
2025-07-08 00:45:00,15.1,85.3
2025-07-08 02:45:00,13.9,85.9
2025-07-08 04:45:00,13.3,86.5
2025-07-08 06:45:00,12.5,87.4
2025-07-08 08:45:00,12.5,88.3
2025-07-08 10:45:00,12.9,87.9
2025-07-08 12:45:00,16.6,77.1
2025-07-08 14:45:00,18.6,73.9
2025-07-08 16:45:00,21,67.6
2025-07-08 18:45:00,21.6,67.8
2025-07-08 20:45:00,19.8,77.8
2025-07-08 22:45:00,18.5,83.3
2025-07-09 00:45:00,17.1,86.8
2025-07-09 02:45:00,16.1,88.3
2025-07-09 04:45:00,16.5,87.4
2025-07-09 06:45:00,16.2,89.8
2025-07-09 08:45:00,16,91.2
2025-07-09 10:45:00,16.3,90.9
2025-07-09 12:45:00,19.6,77.8
2025-07-09 14:45:00,20.9,68.5
2025-07-09 16:45:00,21.2,61.2
2025-07-09 18:45:00,20.5,75.2
2025-07-09 20:45:00,17.4,80.4
2025-07-09 22:45:00,16.6,85.3
2025-07-10 00:45:00,16.1,86.6
2025-07-10 02:45:00,15.6,85.6
2025-07-10 04:45:00,15.1,87.5
2025-07-10 06:45:00,15,88.2
2025-07-10 08:45:00,14.8,89.3
2025-07-10 10:45:00,16.3,87.6
2025-07-10 12:45:00,18.7,79.7
2025-07-10 14:45:00,20.1,77.7
2025-07-10 16:45:00,21.4,71.5
2025-07-10 18:45:00,20.4,80.1
2025-07-10 20:45:00,18.7,85.2
2025-07-10 22:45:00,18.8,86
2025-07-11 00:45:00,18.7,86.3
2025-07-11 02:45:00,17.7,89.7
2025-07-11 04:45:00,17.3,91.1
2025-07-11 06:45:00,17.1,92.3
2025-07-11 08:45:00,17.1,93.1
2025-07-11 10:45:00,18.8,88.5
2025-07-11 12:45:00,20.7,81.2
2025-07-11 14:45:00,22.4,70.2
2025-07-11 16:45:00,22.4,69.7
2025-07-11 18:45:00,21.2,83.2
2025-07-11 20:45:00,19.5,85.1
2025-07-11 22:45:00,19,86.7
2025-07-12 00:45:00,18.6,86.4
2025-07-12 02:45:00,17.6,87.8
2025-07-12 04:45:00,17.1,89.5
2025-07-12 06:45:00,16.8,90.5
2025-07-12 08:45:00,16.8,91.4
2025-07-12 10:45:00,19.1,87.1
2025-07-12 12:45:00,21,82.5
2025-07-12 14:45:00,22.1,80.2
2025-07-12 16:45:00,21.2,83.4
2025-07-12 18:45:00,20.1,86.7
2025-07-12 20:45:00,19.3,87.3
2025-07-12 22:45:00,18.8,86.4
2025-07-13 00:45:00,17.9,89.9
2025-07-13 02:45:00,18.2,90.5
2025-07-13 04:45:00,17.5,92.3
2025-07-13 06:45:00,18,91.4
2025-07-13 08:45:00,17.9,91.6
2025-07-13 10:45:00,20.7,84.9
2025-07-13 12:45:00,22.1,79.2
2025-07-13 14:45:00,23.3,75.7
2025-07-13 16:45:00,22.7,73.5
2025-07-13 18:45:00,21.4,83.5
2025-07-13 20:45:00,20.1,86.8
2025-07-13 22:45:00,19.4,88
2025-07-14 00:45:00,18.8,89.7
2025-07-14 02:45:00,17.9,89.8
2025-07-14 04:45:00,17.4,90.8
2025-07-14 06:45:00,17.1,91.9
2025-07-14 08:45:00,18.6,88.8
2025-07-14 10:45:00,20.7,83.5
2025-07-14 12:45:00,20.3,85.7
2025-07-14 14:45:00,21.8,75.3
2025-07-14 16:45:00,22.7,69
2025-07-14 18:45:00,22.5,77.2
2025-07-14 20:45:00,21.5,82.8
2025-07-14 22:45:00,20.4,84.2
2025-07-15 00:45:00,20.1,85.5
2025-07-15 02:45:00,19.3,87.8
2025-07-15 04:45:00,19,88.9
2025-07-15 06:45:00,18.7,90.5
2025-07-15 08:45:00,18.6,91.3
2025-07-15 10:45:00,20.3,86.8
2025-07-15 12:45:00,21.3,79.5
2025-07-15 14:45:00,22.1,75.5
2025-07-15 16:45:00,23.2,71.9
2025-07-15 18:45:00,23,78.9
2025-07-15 20:45:00,21,84.9
2025-07-15 22:45:00,20.4,85.7
2025-07-16 00:45:00,19.9,86
2025-07-16 02:45:00,19.3,88.6
2025-07-16 04:45:00,18.9,90.2
2025-07-16 06:45:00,18.4,91.2
2025-07-16 08:45:00,18.4,91.1
2025-07-16 10:45:00,20.9,84.1
2025-07-16 12:45:00,21.1,80.2
2025-07-16 14:45:00,22.4,75.7
2025-07-16 16:45:00,23,74.4
2025-07-16 18:45:00,23.4,79.1
2025-07-16 20:45:00,21.4,84.8
2025-07-16 22:45:00,20.4,86.2
2025-07-17 00:45:00,20.1,87
2025-07-17 02:45:00,19.5,89.3
2025-07-17 04:45:00,18.8,89.4
2025-07-17 06:45:00,17.9,89.7
2025-07-17 08:45:00,17.4,88.5
2025-07-17 10:45:00,19.4,83.3
2025-07-17 12:45:00,20.8,77.7
2025-07-17 14:45:00,23.1,67.9
2025-07-17 16:45:00,23.9,71.2
2025-07-17 18:45:00,22.4,76.2
2025-07-17 20:45:00,21.6,82
2025-07-17 22:45:00,20.9,86.7
2025-07-18 00:45:00,18.2,67.4
2025-07-18 02:45:00,17.1,67.9
2025-07-18 04:45:00,15.8,73.4
2025-07-18 06:45:00,14.9,69.6
2025-07-18 08:45:00,17.3,59.6
2025-07-18 10:45:00,18.6,57.8
2025-07-18 12:45:00,19.3,58.2
2025-07-18 14:45:00,21.1,54.4
2025-07-18 16:45:00,21.1,55.4
2025-07-18 18:45:00,19.9,64.7
2025-07-18 20:45:00,18.2,67.9
2025-07-18 22:45:00,17.5,73.1
2025-07-19 00:45:00,16.6,75.2
2025-07-19 02:45:00,15.3,79.6
2025-07-19 04:45:00,14.4,81.6
2025-07-19 06:45:00,13.8,82.4
2025-07-19 08:45:00,16.4,75.8
2025-07-19 10:45:00,19.6,66.3
2025-07-19 12:45:00,20.9,60.7
2025-07-19 14:45:00,21.6,60.6
2025-07-19 16:45:00,21,70.9
2025-07-19 18:45:00,18.7,69
2025-07-19 20:45:00,19.4,65.5
2025-07-19 22:45:00,20.9,60
2025-07-20 00:45:00,22,63
2025-07-20 02:45:00,19.9,75.1
2025-07-20 04:45:00,17.7,80.6
2025-07-20 06:45:00,17.2,82
2025-07-20 08:45:00,18.4,79.9
2025-07-20 10:45:00,17.7,83
2025-07-20 12:45:00,17.1,85.4
2025-07-20 14:45:00,16.8,86.7
2025-07-20 16:45:00,17.9,81.4
2025-07-20 18:45:00,18,75.3
2025-07-20 20:45:00,19.2,71.1
2025-07-20 22:45:00,20.7,65
2025-07-21 00:45:00,21.2,68.1
2025-07-21 02:45:00,20.2,77.6
2025-07-21 04:45:00,18.9,81.3
2025-07-21 06:45:00,18.2,81.1
2025-07-21 08:45:00,17.4,82.6
2025-07-21 10:45:00,16.9,84.8
2025-07-21 12:45:00,16.9,86.9
2025-07-21 14:45:00,16.8,88.5
2025-07-21 16:45:00,17.6,82.2
2025-07-21 18:45:00,17.7,78.7
2025-07-21 20:45:00,18.3,75.7
2025-07-21 22:45:00,20.2,70.3
2025-07-22 00:45:00,20.6,70.4
2025-07-22 02:45:00,18.4,81.2
2025-07-22 04:45:00,17.7,81.1
2025-07-22 06:45:00,16.4,82.7
2025-07-22 08:45:00,15.4,83.8
2025-07-22 10:45:00,14.6,84.3
2025-07-22 12:45:00,14.5,85.7
2025-07-22 14:45:00,13.9,86.5
2025-07-22 16:45:00,15.9,83.7
2025-07-22 18:45:00,19.3,74
2025-07-22 20:45:00,21.6,68.4
2025-07-22 22:45:00,23.3,63.1
2025-07-23 00:45:00,22.4,73.2
2025-07-23 02:45:00,20.4,81.2
2025-07-23 04:45:00,19.7,82.4
2025-07-23 06:45:00,18.1,84.8
2025-07-23 08:45:00,17.1,86.4
2025-07-23 10:45:00,16.8,88.2
2025-07-23 12:45:00,16.7,89.4
2025-07-23 14:45:00,16.6,89.8
2025-07-23 16:45:00,18.9,84.3
2025-07-23 18:45:00,20.9,78.5
2025-07-23 20:45:00,20.8,78.6
2025-07-23 22:45:00,20.8,76.7
2025-07-24 00:45:00,19.4,78.9
2025-07-24 02:45:00,18.3,82.4
2025-07-24 04:45:00,17.9,83.7
2025-07-24 06:45:00,18.8,83.7
2025-07-24 08:45:00,18.2,84.2
2025-07-24 10:45:00,17.2,87.6
2025-07-24 12:45:00,16.7,89.4
2025-07-24 14:45:00,16.4,89
2025-07-24 16:45:00,17.3,86
2025-07-24 18:45:00,17.4,87.1
2025-07-24 20:45:00,17.7,84.2
2025-07-24 22:45:00,17.8,83.7
2025-07-25 00:45:00,16.7,87.4
2025-07-25 02:45:00,16,88.8
2025-07-25 04:45:00,15.9,89.4
2025-07-25 06:45:00,15.7,90.9
2025-07-25 08:45:00,15.6,91.4
2025-07-25 10:45:00,15.3,92.5
2025-07-25 12:45:00,15.2,93.5
2025-07-25 14:45:00,15.3,93.9
2025-07-25 16:45:00,16.5,93
2025-07-25 18:45:00,17.8,91.6
2025-07-25 20:45:00,18.5,91.5
2025-07-25 22:45:00,19.4,88.5
2025-07-26 00:45:00,18.2,94.4
2025-07-26 02:45:00,17.9,94.8
2025-07-26 04:45:00,17.7,95.2
2025-07-26 06:45:00,17.7,95.3
2025-07-26 08:45:00,17.6,95.6
2025-07-26 10:45:00,17.6,95.6
2025-07-26 12:45:00,17.5,95.7
2025-07-26 14:45:00,17.8,95.1
2025-07-26 16:45:00,20.5,84.9
2025-07-26 18:45:00,21.5,79.4
2025-07-26 20:45:00,22.4,77.6
2025-07-26 22:45:00,22.4,81.8
2025-07-27 00:45:00,20,90.5
2025-07-27 02:45:00,19.1,91.9
2025-07-27 04:45:00,18.7,92.9
2025-07-27 06:45:00,18.6,93.6
2025-07-27 08:45:00,18.5,94.5
2025-07-27 10:45:00,18.5,94.2
2025-07-27 12:45:00,18.4,95.3
2025-07-27 14:45:00,18.8,94.4
2025-07-27 16:45:00,20.1,89.7
2025-07-27 18:45:00,21.1,86.1
2025-07-27 20:45:00,20.3,88.9
2025-07-27 22:45:00,19.5,90.4
2025-07-28 00:45:00,19.2,91.8
2025-07-28 02:45:00,19.5,93
2025-07-28 04:45:00,19.7,92
2025-07-28 06:45:00,18.9,93.9
2025-07-28 08:45:00,18.3,93.9
2025-07-28 10:45:00,17.6,94.1
2025-07-28 12:45:00,17.4,93.8
2025-07-28 14:45:00,22.1,82.3
2025-07-28 16:45:00,23.1,70.6
2025-07-28 18:45:00,23.1,55.6
2025-07-28 20:45:00,22.1,55.5
2025-07-28 22:45:00,20,56.7
2025-07-29 00:45:00,19.1,57.5
2025-07-29 02:45:00,18.3,57.6
2025-07-29 04:45:00,17.3,65.3
2025-07-29 06:45:00,15.8,65.4
2025-07-29 08:45:00,14.9,72.2
2025-07-29 10:45:00,13.7,75.9
2025-07-29 12:45:00,15.8,64.6
2025-07-29 14:45:00,17.9,50
2025-07-29 16:45:00,18.6,49.1
2025-07-29 18:45:00,20.1,45.5
2025-07-29 20:45:00,20.1,42.3
2025-07-29 22:45:00,18.2,58.4
2025-07-30 00:45:00,17.3,64.4
2025-07-30 02:45:00,15.4,70.8
2025-07-30 04:45:00,13.5,73
2025-07-30 06:45:00,12.5,76.7
2025-07-30 08:45:00,11.5,77.8
2025-07-30 10:45:00,10.7,78.3
2025-07-30 12:45:00,15.2,67
2025-07-30 14:45:00,16.8,56.4
2025-07-30 16:45:00,19.1,46.9
2025-07-30 18:45:00,20.4,46.9
2025-07-30 20:45:00,20.4,46.9
2025-07-30 22:45:00,16.9,68.9
2025-07-31 00:45:00,15.2,76.1
2025-07-31 02:45:00,15.3,74.6
2025-07-31 04:45:00,13.5,77.9
2025-07-31 06:45:00,12.4,79.6
2025-07-31 08:45:00,11.5,80.8
2025-07-31 10:45:00,10.9,81.8
2025-07-31 12:45:00,16.3,68.9
2025-07-31 14:45:00,16.8,67.6
2025-07-31 16:45:00,20,61.4
2025-07-31 18:45:00,20.6,62.1
2025-07-31 20:45:00,20.6,62.9
2025-07-31 22:45:00,17.6,76.5
2025-08-01 00:45:00,17,78.9
2025-08-01 02:45:00,15.5,81.7
2025-08-01 04:45:00,14.7,84.4
2025-08-01 06:45:00,14.6,86
2025-08-01 08:45:00,14.3,87.1
2025-08-01 10:45:00,14.4,88
2025-08-01 12:45:00,17.3,82.7
2025-08-01 14:45:00,20.4,75.4
2025-08-01 16:45:00,21,69.7
2025-08-01 18:45:00,20.6,74.8
2025-08-01 20:45:00,20.6,78.5
2025-08-01 22:45:00,19.9,81.7
2025-08-02 00:45:00,19.8,80.5
2025-08-02 02:45:00,18.9,84.2
2025-08-02 04:45:00,18.2,88
2025-08-02 06:45:00,17.8,90.1
2025-08-02 08:45:00,17.7,89.8
2025-08-02 10:45:00,17.9,90.7
2025-08-02 12:45:00,21.2,81.7
2025-08-02 14:45:00,22.2,72.9
2025-08-02 16:45:00,23.6,67.4
2025-08-02 18:45:00,23.9,72.6
2025-08-02 20:45:00,21.7,80
2025-08-02 22:45:00,20.4,83.4
2025-08-03 00:45:00,19.5,87
2025-08-03 02:45:00,18.5,86.7
2025-08-03 04:45:00,17.6,87
2025-08-03 06:45:00,17.6,88.8
2025-08-03 08:45:00,17.4,90.4
2025-08-03 10:45:00,17.3,91.1
2025-08-03 12:45:00,19.7,85.6
2025-08-03 14:45:00,22,80.8
2025-08-03 16:45:00,22.5,81.6
2025-08-03 18:45:00,21.3,86.4
2025-08-03 20:45:00,21.4,87.8
2025-08-03 22:45:00,20.5,88.3
2025-08-04 00:45:00,20.2,88.9
2025-08-04 02:45:00,19.6,90.9
2025-08-04 04:45:00,19,91.8
2025-08-04 06:45:00,18.5,92.9
2025-08-04 08:45:00,18.3,92.8
2025-08-04 10:45:00,19.6,90.8
2025-08-04 12:45:00,20.7,88.7
2025-08-04 14:45:00,21.6,87.1
2025-08-04 16:45:00,21.9,87.2
2025-08-04 18:45:00,21.2,86.1
2025-08-04 20:45:00,20.1,91.5
2025-08-04 22:45:00,20.8,87.9
2025-08-05 00:45:00,20.5,87
2025-08-05 02:45:00,19.6,89.5
2025-08-05 04:45:00,18.6,87.1
2025-08-05 06:45:00,18.3,89.5
2025-08-05 08:45:00,18.7,88.3
2025-08-05 10:45:00,19.1,84.7
2025-08-05 12:45:00,19.9,80.4
2025-08-05 14:45:00,19.6,74.8
2025-08-05 16:45:00,19.2,78.9
2025-08-05 18:45:00,19.1,75.7
2025-08-05 20:45:00,18.3,82.8
2025-08-05 22:45:00,17.8,85.4
2025-08-06 00:45:00,17.4,84.6
2025-08-06 02:45:00,16.8,85.9
2025-08-06 04:45:00,16.5,87.6
2025-08-06 06:45:00,16.3,88.2
2025-08-06 08:45:00,16.3,89.1
2025-08-06 10:45:00,18.9,82.7
2025-08-06 12:45:00,19.9,79.6
2025-08-06 14:45:00,20.8,75.2
2025-08-06 16:45:00,19.9,77
2025-08-06 18:45:00,19.9,77.1
2025-08-06 20:45:00,19.4,81.5
2025-08-06 22:45:00,18.2,85.2
2025-08-07 00:45:00,17.4,87.3
2025-08-07 02:45:00,16.8,88.7
2025-08-07 04:45:00,16.7,89.7
2025-08-07 06:45:00,16.6,90.7
2025-08-07 08:45:00,17.8,88.3
2025-08-07 10:45:00,21.2,76
2025-08-07 12:45:00,21.4,72.6
2025-08-07 14:45:00,22.8,70.4
2025-08-07 16:45:00,22.6,70.6
2025-08-07 18:45:00,20.2,83.4
2025-08-07 20:45:00,19.9,83.1
2025-08-07 22:45:00,19.1,85.3
2025-08-08 00:45:00,18.7,87.6
2025-08-08 02:45:00,17.9,91.2
2025-08-08 04:45:00,17.9,91.9
2025-08-08 06:45:00,17.6,92.2
2025-08-08 08:45:00,18.7,89.2
2025-08-08 10:45:00,18.9,87.6
2025-08-08 12:45:00,18.8,84.9
2025-08-08 14:45:00,18.4,83.9
2025-08-08 16:45:00,18.8,83.9
2025-08-08 18:45:00,17.5,87.2
2025-08-08 20:45:00,17.2,84.2
2025-08-08 22:45:00,16.3,86.5
2025-08-09 00:45:00,15.4,84
2025-08-09 02:45:00,13.7,83.9
2025-08-09 04:45:00,12.5,84.1
2025-08-09 06:45:00,11.7,83.8
2025-08-09 08:45:00,14.1,74.3
2025-08-09 10:45:00,16,59.6
2025-08-09 12:45:00,17,59.1
2025-08-09 14:45:00,17.8,59.2
2025-08-09 16:45:00,18,60.5
2025-08-09 18:45:00,16.8,64.9
2025-08-09 20:45:00,16.1,64.7
2025-08-09 22:45:00,15.3,69.9
2025-08-10 00:45:00,15.3,71.4
2025-08-10 02:45:00,13.3,75.2
2025-08-10 04:45:00,12.4,74.8
2025-08-10 06:45:00,11.8,76.6
2025-08-10 08:45:00,14.8,66.5
